episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,drift_m
30,25,-44.37466,165.63347,12.757444,165.93263,57.132885
30,26,-50.034653,172.7258,12.798967,165.92863,63.200195
30,27,-56.899605,179.38004,12.812537,165.8842,71.006485
30,28,-63.628113,185.6576,12.819323,165.83978,78.974396
30,29,-69.309906,191.29756,12.822918,165.78941,86.002716
30,30,-74.40211,196.51169,12.832892,165.74493,92.50156
30,31,-79.154945,201.34106,12.839677,165.68405,98.66323
30,32,-84.00686,206.18086,12.846461,165.62262,105.002556
30,33,-89.16864,211.38548,12.87679,165.59448,111.848495
30,34,-94.38675,216.89272,13.14572,165.9644,118.98288
30,35,-99.71826,222.55128,14.068071,167.36238,126.464005
30,36,-105.16628,228.32831,15.374492,169.52022,134.1211
30,37,-110.87312,234.2418,16.927162,172.34734,141.99944
30,38,-116.812874,240.41698,18.689695,175.59792,150.20804
30,39,-122.83721,246.5486,20.395374,179.1091,158.31506
30,40,-128.67148,252.55833,22.045399,182.76866,166.09087
30,41,-134.251,258.9532,23.616735,187.03831,173.47614
30,42,-139.34236,265.93298,25.334064,192.47485,180.31757
30,43,-144.30054,273.56198,26.744896,198.45682,186.80826
30,44,-148.94293,281.5083,27.825712,205.28719,192.50146
30,45,-153.17006,289.7621,28.487839,213.23384,197.11967
30,46,-157.02698,298.69113,28.496841,221.45561,200.95872
30,47,-160.08414,308.39404,27.499344,229.40077,203.53746
30,48,-162.24597,318.93732,25.330626,236.97484,204.7018
30,49,-164.22699,330.02228,22.257343,244.00703,205.3656
30,50,-166.49951,341.1334,18.69106,251.03937,205.9429
30,51,-169.03975,352.26495,14.883505,258.48694,206.45116
30,52,-171.69464,363.83856,11.081368,266.4227,207.11572
30,53,-173.9691,375.9412,7.622247,274.73642,207.88898
30,54,-175.32166,388.2777,4.7373323,283.42163,208.36516
30,55,-175.97365,401.10608,2.3023047,292.27454,208.86987
30,56,-175.99637,413.7248,0.23563935,300.09274,209.69017
30,57,-176.28432,426.3836,-1.1745766,308.19864,211.26076
30,58,-176.89754,438.98904,-2.3436728,316.59512,213.18846
30,59,-177.71704,451.74847,-3.279414,323.12534,216.73117
30,60,-178.57823,464.7238,-4.3040943,329.32547,220.69023
31,1,3.8164485,13.429707,0.006784839,-0.05559746,14.0131
31,2,7.509017,27.019577,0.013569678,-0.11703547,28.152752
31,3,11.303769,40.801834,0.04389791,-0.14516778,42.46695
31,4,15.44412,54.608994,0.31282717,0.22475399,56.449993
31,5,19.673828,68.57134,1.2351798,1.6227204,69.44136
31,6,23.972736,82.78502,2.5415998,3.780569,81.85961
31,7,28.201153,97.36985,4.0942707,6.607674,93.90907
31,8,32.565613,112.33172,5.856803,9.858261,105.89698
31,9,36.80695,127.46674,7.5624814,13.369449,117.78554
31,10,41.10372,142.45358,9.212507,17.029,129.41551
31,11,46.232925,157.31268,10.783843,21.298668,140.55763
31,12,52.705498,171.8228,12.501172,26.735205,150.55498
31,13,60.163826,186.3797,13.9120035,32.71716,160.47244
31,14,68.35948,200.65848,14.99282,39.547527,169.71957
31,15,77.36987,214.51736,15.654947,47.494186,178.06032
31,16,87.54053,228.11922,15.663949,55.715958,186.78632
31,17,99.35224,240.93712,14.666452,63.661118,196.46492
31,18,112.86102,252.86287,12.497733,71.235176,207.51242
31,19,127.050385,264.76218,9.424451,78.26738,220.49074
31,20,141.00209,277.06662,5.8581676,85.29971,234.60269
31,21,154.73088,289.7378,2.0506124,92.7473,249.23186
31,22,168.78085,302.73486,-1.7515236,100.68304,264.39786
31,23,183.6716,315.4503,-5.2106447,108.996765,279.8206
31,24,199.57448,327.05017,-8.095559,117.681984,294.893
31,25,216.49478,337.93805,-10.530587,126.53488,310.21255
31,26,233.73647,347.87415,-12.597253,134.3531,325.99316
31,27,250.80621,358.19327,-14.007468,142.45897,341.56635
31,28,267.56897,368.92838,-15.176565,150.85547,357.07257
31,29,284.30133,380.01416,-16.112307,157.38568,373.91415
31,30,301.19186,391.25668,-17.136986,163.5858,391.3659
31,31,318.62564,402.021,-17.579275,167.60449,409.85953
31,32,336.4346,412.1227,-18.574629,172.33394,428.40427
31,33,354.32245,422.022,-20.838285,175.43022,448.94666
31,34,372.12885,431.79703,-24.489319,177.73781,471.01175
31,35,389.89084,441.47855,-29.576773,179.59451,494.50613
31,36,407.62308,451.09595,-35.687763,179.4432,519.9228
31,37,425.371,460.61575,-42.282112,177.82153,546.5089
31,38,443.08246,470.03296,-48.979713,175.53627,573.4575
31,39,460.7705,479.4235,-56.588997,174.22939,600.66986
31,40,478.43094,488.78113,-64.38236,172.86005,628.05444
31,41,496.09354,498.05243,-72.512856,171.7315,655.5902
31,42,513.726,507.24573,-80.89103,170.72618,683.2385
31,43,531.38043,516.38336,-89.287674,169.1635,711.1895
31,44,549.03064,525.4395,-97.35231,167.5894,738.82855
31,45,566.67053,534.3713,-105.11811,166.44974,765.9414
31,46,584.2815,543.2038,-112.83191,166.10242,792.57336
31,47,601.89954,551.9947,-120.50879,166.54448,818.80743
31,48,619.5207,560.7218,-128.38873,167.92856,844.78107
31,49,637.09924,569.3969,-136.52922,169.98029,870.65186
31,50,654.76227,577.99884,-144.62389,172.38403,896.40485
31,51,672.4765,586.5165,-152.38684,174.65881,921.9687
31,52,690.27985,594.6742,-159.40498,176.78809,946.886
31,53,708.3867,602.8782,-165.19197,178.35161,971.2685
31,54,726.5476,611.21234,-169.75603,180.77142,994.3036
31,55,745.0404,619.88403,-172.3858,184.48267,1015.50244
31,56,763.7559,628.6754,-172.82141,189.18896,1034.5653
31,57,782.64764,637.5275,-172.1884,195.24728,1052.2946
31,58,801.6382,646.6246,-171.56976,201.43977,1070.1978
31,59,820.7981,656.03296,-171.86864,207.45346,1089.3167
31,60,840.47076,665.8373,-173.21434,213.077,1110.2024
32,1,-2.2541118,11.883171,-0.31846145,3.5528958,8.552206
32,2,-4.0613713,23.493662,-1.3138148,8.282337,15.457473
32,3,-5.7098045,34.817177,-3.577472,11.378611,23.53536
32,4,-7.298346,45.98451,-7.2285056,13.686201,32.298386
32,5,-8.842255,57.07515,-12.315959,15.542916,41.67725
32,6,-10.355634,68.11513,-18.426949,15.391597,53.33776
32,7,-11.812403,79.120766,-25.0213,13.769931,66.672386
32,8,-13.218456,90.049484,-31.718899,11.484666,80.71368
32,9,-14.612673,100.94023,-39.328182,10.177778,94.06741
32,10,-15.992876,111.790855,-47.121548,8.808435,107.58426
32,11,-17.32572,122.6037,-55.252045,7.6798954,121.020195
32,12,-18.620897,133.35623,-63.630215,6.674582,134.43987
32,13,-19.88273,144.10289,-72.02686,5.111901,148.45035
32,14,-21.101643,154.81198,-80.0915,3.5377958,162.36897
32,15,-22.255953,165.461,-87.85729,2.3981364,175.76414
32,16,-23.36205,176.04347,-95.5711,2.0508163,188.3815
32,17,-24.445108,186.61525,-103.24798,2.4928746,200.27718
32,18,-25.494179,197.16446,-111.12792,3.8769507,211.40765
32,19,-26.522299,207.65358,-119.2684,5.9286866,222.02426
32,20,-27.499157,218.18845,-127.363075,8.332431,232.40558
32,21,-28.424065,228.736,-135.12602,10.60721,242.82808
32,22,-29.148146,239.22395,-142.14417,12.736485,253.11
32,23,-29.846025,249.99786,-147.93117,14.300005,263.62393
32,24,-30.602295,260.8611,-152.49522,16.71982,272.87885
32,25,-31.482052,272.15427,-155.125,20.431063,280.4499
32,26,-32.38889,283.69525,-155.56061,25.137354,286.39737
32,27,-33.299213,295.42426,-154.92758,31.19568,290.87833
32,28,-34.32733,307.34985,-154.30894,37.388176,295.42325
32,29,-35.49934,319.55594,-154.60782,43.40185,300.74557
32,30,-36.807903,332.38953,-155.95352,49.025394,307.39374
32,31,-38.163906,345.40286,-157.06503,54.3245,314.4266
32,32,-39.554897,358.46677,-156.19675,59.26422,321.13467
32,33,-40.977924,371.92563,-153.27234,63.160717,328.5511
32,34,-42.310535,386.0373,-148.41287,65.64398,337.50494
32,35,-43.714607,400.55237,-142.69713,68.04897,346.92368
32,36,-45.12325,415.32605,-136.54424,71.08235,356.17627
32,37,-46.443962,430.53937,-129.90424,73.79751,366.37463
32,38,-47.819878,445.56122,-123.08939,76.31708,376.8378
32,39,-48.97654,460.9521,-116.34132,78.16341,388.67108
32,40,-50.182056,476.42578,-110.05073,79.77468,401.1438
32,41,-51.18091,492.2327,-104.645515,81.647316,414.05173
32,42,-51.959988,508.34155,-99.77215,83.0844,427.9365
32,43,-52.93643,524.82806,-95.29153,81.875824,444.97263
32,44,-53.836407,541.5902,-92.1069,78.11944,465.04816
32,45,-54.454914,558.4635,-89.861824,73.75081,486.00418
32,46,-54.800514,575.42267,-87.4196,70.18711,506.28745
32,47,-54.976795,592.78937,-84.72204,68.071175,525.5606
32,48,-55.294014,610.4188,-81.96546,67.5766,543.4971
32,49,-55.780014,628.4315,-79.809135,68.1934,560.7532
32,50,-56.62526,646.5226,-78.70957,68.86713,578.07745
32,51,-58.244236,665.2081,-78.68443,69.07912,596.4794
32,52,-60.360725,684.58496,-78.883934,69.17391,615.68976
32,53,-62.509876,704.4883,-79.30016,69.01824,635.6918
32,54,-65.06776,724.94806,-80.1027,68.76905,656.35126
32,55,-67.48888,745.35394,-81.357025,68.39622,677.09973
32,56,-69.68734,765.7905,-82.58991,67.96886,697.9409
32,57,-71.56193,785.30023,-83.61389,67.357544,718.0438
32,58,-73.05744,804.1312,-84.368195,66.65246,737.5655
32,59,-74.2829,822.61224,-84.83714,65.95649,756.7294
32,60,-75.30978,841.10406,-85.085106,65.3013,775.8643
33,1,-1.6882257,5.53904,-0.94868237,4.748468,1.0825566
33,2,-3.1907334,10.398479,-0.08039794,9.688191,3.190407
33,3,-4.6278367,15.033915,2.8440046,13.584684,7.611089
33,4,-6.124326,20.051376,7.703482,16.06795,14.390135
33,5,-7.724568,25.372538,13.419214,18.472942,22.241041
33,6,-9.410483,31.006607,19.572119,21.506323,30.499945
33,7,-11.191759,37.148174,26.21212,24.22148,39.574608
33,8,-13.017635,43.333687,33.026955,26.741045,48.943027
33,9,-14.853854,49.95024,39.775036,28.587376,58.657375
33,10,-16.747908,56.703354,46.06562,30.198652,68.17652
33,11,-18.627096,63.80162,51.47083,32.071285,76.945
33,12,-20.471884,71.21091,56.344204,33.50837,85.56981
33,13,-22.493845,78.97222,60.82482,32.29979,95.50035
33,14,-24.536806,86.99537,64.009445,28.543406,106.09934
33,15,-26.46238,95.133644,66.254524,24.174778,116.75437
33,16,-28.271627,103.37634,68.69675,20.611078,127.487076
33,17,-30.078207,112.02841,71.39432,18.495144,138.00415
33,18,-32.007946,120.9212,74.15089,18.000568,147.85924
33,19,-34.10253,130.17192,76.30721,18.617367,156.95454
33,20,-36.400707,139.4671,77.406784,19.291096,165.51259
33,21,-39.245647,149.2822,77.431915,19.503086,174.51726
33,22,-42.530075,159.73337,77.23242,19.597883,184.33939
33,23,-45.958954,170.6914,76.816185,19.442211,194.80774
33,24,-49.76042,182.16003,76.01365,19.193022,205.85764
33,25,-53.468826,193.58762,74.75932,18.820187,216.7628
33,26,-57.05424,205.06204,73.526436,18.392822,227.8085
33,27,-60.234646,215.6623,72.50246,17.781515,238.27704
33,28,-63.046795,225.63124,71.74815,17.076427,248.32396
33,29,-65.633286,235.28,71.279205,16.380459,258.18994
33,30,-68.115715,244.95477,71.03124,15.725267,268.15677
33,31,-70.58219,254.6301,70.96271,15.250724,278.0961
33,32,-73.04658,264.2716,70.96271,15.194564,287.71173
33,33,-75.48184,273.85,70.874916,15.559506,296.87418
33,34,-77.89976,283.4014,70.547295,16.57327,305.34207
33,35,-80.29978,292.89,69.72417,18.479328,312.74335
33,36,-82.6695,302.34045,68.25922,21.868929,318.50238
33,37,-85.02122,311.74634,66.52415,26.051525,323.39996
33,38,-87.36496,321.12973,64.67504,30.112093,328.34042
33,39,-89.66958,330.4984,62.532482,33.54484,333.68683
33,40,-91.95168,339.834,59.77445,35.919853,339.68314
33,41,-94.210495,349.1498,56.250275,37.243397,346.3005
33,42,-96.44853,358.44424,52.18705,36.974617,354.16843
33,43,-98.647575,367.70987,47.68218,35.969112,362.5801
33,44,-100.800514,376.90775,42.680443,34.74141,371.03177
33,45,-102.92013,386.0719,37.150402,33.472343,379.40244
33,46,-104.98792,395.1847,31.240627,31.781067,388.09845
33,47,-107.00371,404.2434,25.344616,29.366302,397.55368
33,48,-108.98696,413.24588,19.577736,26.715818,407.3504
33,49,-110.96497,422.21674,13.989193,24.479452,416.90344
33,50,-112.91044,431.11975,8.883979,22.625755,426.26425
33,51,-114.82826,439.97296,4.5484686,20.342665,436.28018
33,52,-116.72909,448.78818,1.5724479,17.885036,446.8476
33,53,-118.6124,457.556,-0.112563916,14.771012,458.36746
33,54,-120.47367,466.2833,-0.31371677,10.437645,471.41666
33,55,-122.296295,474.95044,0.57064706,5.6752777,485.09323
33,56,-124.09041,483.56915,1.3258951,0.5191927,499.06564
33,57,-125.87422,492.159,1.2697682,-4.5576982,512.73096
33,58,-127.640465,500.72498,0.60591,-9.478916,526.0752
33,59,-129.38332,509.263,0.17951074,-14.150338,539.2106
33,60,-131.09319,517.7497,0.7801224,-18.415037,552.14417
34,1,-0.6035808,-2.8300562,-0.047827523,-0.39027205,2.5022805
34,2,-1.1639417,-5.50508,-0.047827523,-0.44643113,5.1803126
34,3,-1.7296903,-8.217264,-0.13561924,-0.08148937,8.29047
34,4,-2.3071966,-10.977491,-0.46324378,0.93227476,12.051667
34,5,-2.871764,-13.673169,-1.2863718,2.8383331,16.587439
34,6,-3.4326177,-16.323957,-2.751322,6.227933,22.56218
34,7,-3.9847364,-18.92467,-4.486393,10.41053,29.339487
34,8,-4.5320563,-21.499805,-6.3354936,14.471098,36.016083
34,9,-5.0828147,-24.046442,-8.478054,17.903845,42.08746
34,10,-5.628857,-26.553627,-11.236088,20.278858,47.166965
34,11,-6.173935,-29.034063,-14.760261,21.6024,51.35929
34,12,-6.7170916,-31.487202,-18.823486,21.333622,54.19044
34,13,-7.259865,-33.901165,-23.32836,20.328117,56.559807
34,14,-7.792883,-36.237957,-28.330093,19.100414,59.02637
34,15,-8.322792,-38.533222,-33.860138,17.831347,61.87989
34,16,-8.847963,-40.76552,-39.76991,16.140072,64.76429
34,17,-9.3672495,-42.93216,-45.66592,13.725307,67.2879
34,18,-9.876383,-45.03675,-51.4328,11.074823,69.82438
34,19,-10.377333,-47.109184,-57.021343,8.838456,72.840935
34,20,-10.864672,-49.108807,-62.12656,6.9847593,75.98862
34,21,-11.342288,-51.053253,-66.46207,4.701669,78.401535
34,22,-11.811839,-52.957047,-69.43809,2.2440414,79.7994
34,23,-12.270775,-54.811455,-71.1231,-0.8699827,79.83282
34,24,-12.721598,-56.62174,-71.32426,-5.20335,77.96232
34,25,-13.161116,-58.36541,-70.43989,-9.965717,74.98925
34,26,-13.590938,-60.056076,-69.68464,-15.121802,71.872055
34,27,-14.014001,-61.716827,-69.74077,-20.198694,69.492645
34,28,-14.432601,-63.350414,-70.404625,-25.119911,67.78229
34,29,-14.846291,-64.95163,-70.831024,-29.791334,66.11003
34,30,-15.249586,-66.49637,-70.230415,-34.056034,63.837814
34,31,-15.633838,-67.952484,-68.0351,-37.803814,60.45523
34,32,-16.003738,-69.3435,-63.642017,-40.881355,55.493233
34,33,-16.366411,-70.693924,-57.447765,-43.111813,49.48182
34,34,-16.72088,-72.005295,-50.26783,-45.092075,43.008366
34,35,-17.067272,-73.27189,-42.930134,-47.24232,36.69368
34,36,-17.40218,-74.47544,-35.59984,-49.41523,30.970453
34,37,-17.72622,-75.62389,-28.195066,-51.35069,26.434546
34,38,-18.035284,-76.71124,-20.15771,-52.48981,24.314243
34,39,-18.324623,-77.71898,-11.016203,-52.742073,26.024197
34,40,-18.598064,-78.67966,-0.5452664,-52.155407,32.084877
34,41,-18.853796,-79.57519,10.932683,-50.48492,41.63506
34,42,-19.097237,-80.42093,22.624495,-48.060436,52.80061
34,43,-19.322842,-81.19153,34.095287,-45.424335,64.286766
34,44,-19.533096,-81.90261,44.249912,-43.205936,74.60365
34,45,-19.72378,-82.539314,52.548687,-41.2197,83.25034
34,46,-19.893768,-83.10216,59.27911,-38.882515,90.68474
34,47,-20.049936,-83.61584,65.22023,-37.697178,96.847946
34,48,-20.197245,-84.09573,69.932755,-37.181053,101.60908
34,49,-20.331902,-84.530975,72.98407,-36.31065,105.03842
34,50,-20.453434,-84.9214,74.59759,-34.75227,107.478546
34,51,-20.564617,-85.27616,75.67915,-33.938904,109.07969
34,52,-20.656511,-85.56907,77.36264,-32.799706,111.32098
34,53,-20.737799,-85.82655,78.9872,-30.210451,114.18505
34,54,-20.799635,-86.02056,79.472374,-26.1726,116.774376
34,55,-20.845867,-86.1645,78.7529,-21.38873,118.81
34,56,-20.877352,-86.26202,77.47541,-15.294623,121.283295
34,57,-20.897614,-86.32456,75.69198,-7.699373,124.545044
34,58,-20.912617,-86.37067,73.58631,1.1208614,128.78204
34,59,-20.906628,-86.35229,71.18916,10.276164,133.48666
34,60,-20.879644,-86.26978,68.56075,20.165995,139.02576
35,1,0.91004807,-2.5193372,2.04935,-3.3418422,1.4051774
35,2,1.6657522,-4.602841,6.442431,-6.419384,5.11043
35,3,2.3550537,-6.506193,12.636685,-8.649843,10.502723
35,4,3.0018454,-8.299419,19.81662,-10.630105,16.975533
35,5,3.6231632,-10.038123,27.154316,-12.780351,23.6904
35,6,4.210834,-11.706027,34.48461,-14.953261,30.447432
35,7,4.772595,-13.318913,41.88938,-16.88872,37.28806
35,8,5.309534,-14.870163,49.92674,-18.027842,44.7288
35,9,5.814785,-16.342539,59.06825,-18.280102,53.2887
35,10,6.3063555,-17.764402,69.539185,-17.693438,63.232872
35,11,6.773961,-19.120735,81.017136,-16.02295,74.30777
35,12,7.2214546,-20.427649,92.70895,-13.598466,85.75983
35,13,7.6376324,-21.661346,104.17974,-10.962364,97.13313
35,14,8.030455,-22.836224,114.334366,-8.743965,107.23392
35,15,8.394567,-23.938,122.63314,-6.7577314,115.52321
35,16,8.731717,-24.966204,129.36356,-4.420544,122.368965
35,17,9.050734,-25.945168,135.30467,-3.2352064,128.28015
35,18,9.355983,-26.890507,140.01721,-2.7190812,132.87819
35,19,9.64476,-27.791656,143.06851,-1.8486782,135.92255
35,20,9.916312,-28.64413,144.68204,-0.29029784,137.71617
35,21,10.17346,-29.456823,145.7636,0.52306545,138.86496
35,22,10.410045,-30.205288,147.4471,1.662263,140.69362
35,23,10.6339,-30.917933,149.07166,4.2515197,142.83524
35,24,10.835723,-31.566683,149.55682,8.28937,144.33311
35,25,11.020366,-32.1649,148.83736,13.07324,145.05176
35,26,11.189627,-32.71623,147.55986,19.167347,145.90665
35,27,11.347445,-33.232086,145.77643,26.762598,147.20908
35,28,11.499347,-33.731018,143.67076,35.582832,149.24374
35,29,11.631218,-34.16468,141.27362,44.738132,151.76562
35,30,11.742822,-34.53319,138.6452,54.627964,155.09328
35,31,11.844137,-34.86871,136.0073,64.63609,159.11536
35,32,11.927185,-35.145435,133.34517,74.94383,163.89622
35,33,11.990618,-35.359127,130.9071,84.72131,168.99835
35,34,12.042586,-35.53577,128.71376,93.73066,174.13205
35,35,12.083054,-35.674072,126.47239,101.9498,178.956
35,36,12.106157,-35.753845,123.45915,112.78647,185.64406
35,37,12.111497,-35.77257,120.42801,122.74656,191.99162
35,38,12.104053,-35.74642,117.88306,132.8169,199.0045
35,39,12.083066,-35.67228,116.126236,142.35243,206.19841
35,40,12.056451,-35.577396,115.33911,151.7987,213.95586
35,41,12.043967,-35.532707,115.52737,161.43134,222.49416
35,42,12.038383,-35.512474,116.60443,170.99458,231.47185
35,43,12.040804,-35.521435,118.477776,179.97076,240.345
35,44,12.0905485,-35.709064,120.93089,189.07242,249.74574
35,45,12.174804,-36.031124,124.242516,197.58328,259.10394
35,46,12.337092,-36.631332,128.56908,206.24626,269.25714
35,47,12.580675,-37.494503,134.24147,214.65749,279.9678
35,48,12.987841,-38.926018,140.17876,223.08743,291.25348
35,49,13.512538,-40.751217,145.71907,231.5471,302.6961
35,50,14.192288,-42.94005,150.48293,240.18935,314.22507
35,51,15.092747,-45.450382,154.96193,247.77621,324.87726
35,52,16.358116,-48.497074,157.37357,257.0701,336.53625
35,53,17.819918,-51.760056,158.3943,266.49628,347.9199
35,54,19.17155,-54.535168,158.10287,275.52646,358.10974
35,55,20.767616,-57.71697,156.64143,284.5426,368.24356
35,56,22.190866,-60.477524,154.4068,293.08615,377.47623
35,57,23.854805,-63.566612,151.61017,300.6501,385.9731
35,58,25.670801,-66.86128,148.11436,307.59586,393.96774
35,59,27.695215,-70.435524,144.47745,314.10843,401.88574
35,60,29.837347,-74.227005,141.81577,320.5285,410.33044
36,1,-0.734265,2.7013931,-2.371346,9.017908,6.5252123
36,2,-1.3504155,4.956846,-5.033474,19.325653,14.833325
36,3,-1.908987,7.0093927,-7.471537,29.103134,22.783228
36,4,-2.440847,8.97901,-9.664881,38.11248,30.015759
36,5,-2.955043,10.894447,-11.90625,46.33162,36.5502
36,6,-3.44442,12.737694,-14.919487,57.16829,45.888504
36,7,-3.9088407,14.516471,-17.950634,67.12838,54.45351
36,8,-4.359766,16.246746,-20.495586,77.19872,63.051632
36,9,-4.794693,17.925892,-22.252405,86.734245,70.98845
36,10,-5.218127,19.576736,-23.039526,96.18053,78.6495
36,11,-5.6485524,21.262493,-22.85127,105.813156,86.28295
36,12,-6.07806,22.966484,-21.774214,115.3764,93.73347
36,13,-6.504455,24.696957,-19.900866,124.35259,100.552025
36,14,-6.9638357,26.60076,-17.447748,133.45424,107.36656
36,15,-7.4474907,28.634422,-14.1361265,141.96509,113.52787
36,16,-8.015288,30.937855,-9.809572,150.62808,119.70368
36,17,-8.676568,33.49928,-4.137178,159.03929,125.622055
36,18,-9.492147,36.631584,1.8001142,167.46925,131.32408
36,19,-10.421939,40.161774,7.340435,175.92892,136.92415
36,20,-11.536278,44.055775,12.104279,184.57117,142.49017
36,21,-12.939753,48.26251,16.58328,192.15804,146.89293
36,22,-14.781554,52.993454,18.99493,201.4519,152.2523
36,23,-16.869183,57.947807,20.015663,210.8781,157.3155
36,24,-18.920486,62.410603,19.72424,219.9083,162.16946
36,25,-21.229918,67.283806,18.26279,228.92442,166.3952
36,26,-23.395842,71.72634,16.028154,237.46797,170.3659
36,27,-25.825964,76.49034,13.23152,245.03189,173.00792
36,28,-28.419846,81.45615,9.735716,251.97769,174.73822
36,29,-31.234673,86.69615,6.0988064,258.49026,175.80388
36,30,-34.160454,92.156624,3.4371202,264.9103,176.79767
36,31,-37.089592,97.667496,3.4485404,271.26434,178.26723
36,32,-40.295254,103.68422,6.7254477,276.23276,178.84056
36,33,-43.695366,110.049065,12.550487,278.64322,177.72896
36,34,-47.324192,116.7753,20.070398,278.2607,174.98448
36,35,-51.131004,123.71698,28.758797,276.45502,172.36963
36,36,-55.123394,130.74422,38.11664,274.6737,171.4917
36,37,-59.468254,137.85161,47.428673,274.35266,173.37672
36,38,-63.899055,144.69972,56.052193,276.38797,178.12944
36,39,-68.76323,151.86874,63.290527,281.02228,184.71283
36,40,-73.399895,158.8344,68.02321,287.9506,191.498
36,41,-78.13463,165.81044,69.851265,296.1764,197.21843
36,42,-82.590355,172.1504,68.846115,305.22504,201.59827
36,43,-86.90143,178.35657,65.87999,314.84378,204.86806
36,44,-90.600746,183.84836,62.10195,325.23712,208.1079
36,45,-94.00253,188.81973,57.584057,336.2834,211.48055
36,46,-97.27858,193.67938,51.95796,347.5645,214.3646
36,47,-100.82621,198.82643,45.25474,358.59033,216.4813
36,48,-104.659355,204.31079,37.77234,369.10043,217.81279
36,49,-108.93396,210.3029,30.153849,378.92615,218.58458
36,50,-113.326195,216.55399,22.955143,388.28488,219.23526
36,51,-117.66106,222.74957,16.157293,396.85867,219.59355
36,52,-121.86992,228.87236,9.565497,404.35132,219.24446
36,53,-125.59323,234.34402,2.897923,410.19522,217.7926
36,54,-128.64803,238.77782,-3.5053535,414.39056,215.6398
36,55,-131.8379,243.56712,-8.492212,416.65884,212.5439
36,56,-134.7303,247.96613,-11.601958,417.68726,209.68036
36,57,-137.27608,251.77878,-14.358418,418.277,206.9551
36,58,-139.39073,254.81833,-18.735176,418.90585,203.67247
36,59,-141.12056,257.21332,-24.76689,419.13547,199.39148
36,60,-142.273,258.6323,-32.47746,419.1963,194.5144
